startdate,station,pm,bc,na,mg,al,si,s,cl,k,ca,sc,ti,v,cr,mn,fe,co,ni,cu,zn,ga,ge,se,br,rb,sr,y,zr,nb,mo,pd,ag,cd,sn,sb,cs,ba,la,ce,sm,eu,tb,au,tl,pb,date1,central,month,season
11/29/2018,c2pm10,100.79,3.8099999,.634,1.0075999,1.294,3.8109,7.1020002,.13429999,.48980001,3.8552999,.0029,.102,.0294,.0071,.024599999,1.6434,.0031000001,.0129,.031599998,.0669,.0013,.0012000001,.0033,.0155,0,.0243,0,.0033,0,0,0,.0065000001,0,.0038000001,.0022,.0167,.069300003,.046799999,.0307,.1149,.001,0,0,0,.0232,29nov2018,c2pm10,11,3
11/29/2018,c2pm25,62.830002,3.4000001,.57840002,.1869,.14229999,.243,7.4835,.032499999,.2216,.20999999,.0033,.0106,.024700001,.000099999997,.0033,.1609,0,.0098000001,.0115,.031500001,0,.000099999997,.0020000001,.0163,0,.0012000001,0,0,.00050000002,0,.0033,.0020999999,0,.00039999999,0,.0252,.0113,.0296,.0152,.016100001,.096799999,.1004,.0011,0,.0189,29nov2018,c2pm25,11,3
11/29/2018,c1pm25,78.730003,4.5799999,.70599997,.2246,.2243,.35820001,10.5012,.060199998,.2175,.26289999,.0059000002,.0288,.020500001,.001,.0122,.42379999,0,.0049000001,.0197,.1701,.00039999999,.0027000001,.001,.0141,0,.0024000001,0,.0073000002,0,.0055,.0011,.0031999999,0,.0027000001,0,0,.0049000001,0,.0221,.071199998,.015900001,.017200001,0,0,.0209,29nov2018,c1pm25,11,3
11/29/2018,c1pm10,133.5,5.0700002,.58450001,1.4982001,2.0113001,5.6778002,9.5948,.2026,.55909997,4.691,.0074999998,.1919,.032499999,.017000001,.0471,3.2265,.0031999999,.022299999,.073799998,.34079999,.0012000001,.0023000001,.0020999999,.0101,.00019999999,.0284,0,.0265,.00050000002,.0029,.0012000001,0,.0022,.0155,0,.0027999999,.1762,.0066999998,.035799999,.060800001,0,.014,0,.0013,.031300001,29nov2018,c1pm10,11,3
11/30/2018,c2pm10,70.82,2.98,.50690001,.36680001,.48019999,1.2895,5.7523999,.33180001,.27869999,1.0749,.0020000001,.035399999,.0177,.0027999999,.0105,.63730001,.00050000002,.0074999998,.0156,.035399999,.00079999998,.00060000003,.0052,.0037,.0018,.0091000004,0,0,0,0,.0092000002,.0049999999,0,0,0,.0128,.040899999,0,0,.074199997,.0088999998,0,0,0,.0103,30nov2018,c2pm10,11,3
11/30/2018,c1pm10,95.110001,4.0300002,.51099998,.72070003,.99779999,2.9604001,5.7793002,.1807,.37470001,2.1066999,.0019,.095600002,.022500001,.0077,.0275,1.6371,.0040000002,.0121,.044100001,.076800004,.0034,.0029,.0022,.0104,0,.016100001,.00030000001,.0083999997,0,.000099999997,0,.0046000001,.0074999998,.0156,.0060999999,.0218,.1056,.0016,0,.056299999,.0612,0,0,0,.020400001,30nov2018,c1pm10,11,3
11/30/2018,c1pm25,63.779999,3.98,.35609999,.1098,.1147,.29300001,5.4394002,.0557,.17479999,.1077,.0068999999,.0146,.0153,.00050000002,.0111,.2348,0,.0041,.0186,.036800001,0,.00069999998,.0020000001,.0101,0,.0019,0,.000099999997,0,0,.0020000001,.0051000002,0,.0094999997,.001,.016000001,.0198,0,.0266,.021500001,.1754,.1165,0,.0015,.0198,30nov2018,c1pm25,11,3
11/30/2018,c2pm25,57.849998,2.9100001,.37239999,.1443,.096900001,.1,5.9797001,.191,.15539999,.089000002,.0038000001,.0035000001,.0178,0,.0031000001,.093699999,0,.0035999999,.0104,.0187,0,.0024999999,0,.0066,0,.0031999999,.0020999999,0,0,0,.0016,.0027000001,0,.0031999999,0,.0041,0,.0177,.0068000001,.0277,.073200002,.039000001,.0016,.00079999998,.0135,30nov2018,c2pm25,11,3
12/1/2018,c2pm10,83.959999,3.1600001,.71210003,.6473,1.1059999,2.7319,7.6321001,.1763,.30340001,2.2511001,0,.087099999,.0102,.0068000001,.031199999,1.8138,.0033,.0092000002,.0129,.067900002,.00030000001,.00079999998,.0020000001,.0128,0,.0242,.000099999997,.0063,.003,0,.0060000001,.0066999998,.0034,0,.0040000002,.001,.059799999,0,0,.0038999999,.1504,.046999998,0,0,.0108,01dec2018,c2pm10,12,0
12/1/2018,c1pm25,58.57,2.78,.53560001,.145,.1732,.2879,7.4748998,.0265,.1075,.23010001,.0051000002,.0149,.0144,.001,.0071,.2791,0,.0044,.0132,.0583,.001,.0024999999,0,.0113,0,.016000001,0,.0027999999,.00089999998,0,.0062000002,.0082999999,0,.0078999996,.0020999999,.0103,0,.0308,0,.038199998,.063900001,.081200004,.00079999998,.000099999997,.0101,01dec2018,c1pm25,12,0
12/1/2018,c2pm25,60.360001,2.79,.56720001,.1441,.1705,.2335,7.6803002,.071199998,.089699998,.19140001,.0077,.0108,.0106,.00039999999,.0113,.23019999,.000099999997,.0017,.001,.028000001,.0020000001,.00019999999,0,.013,.00030000001,.0092000002,0,.00079999998,0,.0026,0,.0015,.0013,.0027000001,0,.0054000001,.020099999,.040899999,.027899999,.021400001,.076300003,0,0,0,.0137,01dec2018,c2pm25,12,0
12/1/2018,c1pm10,85.650002,3.1500001,.80290002,.67500001,1.1094,2.7867,7.5056,.1485,.3186,2.1774001,.0114,.092399999,.0166,.0077,.024499999,1.6235,.00060000003,.0077,.032699998,.1178,.0044,.0043000001,.0016,.0123,0,.0285,0,.0068000001,.00079999998,0,0,.0024999999,0,.0098000001,0,0,.024800001,.028200001,.0038000001,.063100003,0,.0294,0,.0024000001,.0206,01dec2018,c1pm10,12,0
12/2/2018,c2pm25,66.860001,3.05,.60570002,.1105,.40490001,.84009999,8.7721004,.3414,.2775,.366,.0027999999,.0197,.0195,.0031999999,.021,.42719999,0,.0063999998,.0136,.27579999,0,.0041999999,.0088,.0108,0,.0207,0,0,0,0,0,.0023000001,0,.0284,0,.0136,.021400001,.0116,0,.0317,0,0,0,.0014,.0197,02dec2018,c2pm25,12,0
12/2/2018,c1pm25,50.279999,2.54,.5711,.214,.45879999,.89579999,7.6507001,.031500001,.25130001,.38139999,.0037,.0274,.0139,.001,.0096000005,.39160001,.00030000001,.0046000001,.0057999999,.0309,.0026,.0019,.001,.0077,.000099999997,.021600001,0,0,.0029,.0043000001,.0043000001,.0049999999,0,.0091000004,.0017,0,0,.027799999,.031800002,.0262,0,0,0,0,.0077,02dec2018,c1pm25,12,0
12/2/2018,c2pm10,114.27,3.5799999,.88779998,.83039999,2.0504999,5.1009002,9.6079998,.87709999,.69880003,3.8385,.0034,.149,.024900001,.0116,.074600004,2.6666999,.0027999999,.0118,.0199,.45109999,0,.0013,.0102,.0199,0,.044100001,0,.0016,0,0,.0019,.0011,.0012000001,.036800001,.0055,0,.0239,.016799999,.044599999,.088500001,.033100002,0,0,0,.0127,02dec2018,c2pm10,12,0
12/2/2018,c1pm10,95.309998,3.02,.79799998,.91759998,2.4233,5.5386,7.7579999,.2491,.71509999,3.628,.0037,.1797,.0189,.0087000001,.040399998,2.3785,.0037,.0094999997,.0186,.060699999,.0015,.00089999998,.0040000002,.0116,0,.0447,.0020999999,.0063,0,0,.0071999999,.0057999999,0,.0111,0,.0089999996,.035399999,.022399999,.019099999,.031300001,.043499999,.0449,0,0,.0074,02dec2018,c1pm10,12,0
12/3/2018,c2pm10,121.75,4.23,.54830003,.98989999,2.1422999,6.2895999,9.1281004,.8937,1.2076,5.8555999,.0049000001,.1706,.036699999,.016799999,.1062,3.9102001,.0037,.0167,.0381,.67019999,.0023000001,.0040000002,.00069999998,.0141,.0026,.0337,0,.0086000003,.0020999999,.001,0,.0060000001,0,.015699999,0,.0034,.0656,.0297,.050700001,.040800001,.034200002,.0113,.0060000001,.0038000001,.046300001,03dec2018,c2pm10,12,0
12/3/2018,c1pm25,65.870003,3.4400001,.82980001,.1806,.22390001,.30840001,9.9924002,.024900001,.1925,.1398,.0054000001,.0139,.033399999,0,.0048000002,.1684,0,.0066999998,.0085000005,.019300001,.00069999998,.0013,.00030000001,.0097000003,.001,.0035999999,.0018,.00050000002,0,0,.0018,0,0,.0209,.0085000005,.0147,.0014,.0352,0,0,.034899998,0,0,.0023000001,.013,03dec2018,c1pm25,12,0
12/3/2018,c1pm10,87.370003,3.6500001,.83160001,.37450001,.91509998,1.9553,10.5832,.071999997,.3971,1.3793,.0065000001,.068599999,.0403,.0024999999,.0166,.87809998,.0023000001,.0112,.013,.039700001,.0026,.00050000002,.00019999999,.011,.0020000001,.0135,0,.0080000004,0,.001,.0020000001,.0017,0,.0063999998,0,.0089999996,.028200001,.047499999,.0097000003,.1071,.0017,.0127,0,.0011,.0122,03dec2018,c1pm10,12,0
12/3/2018,c2pm25,68.470001,3.8,.51200002,.14399999,.4183,1.5797,8.9696999,.52359998,.78759998,.4673,.00050000002,.0242,.029899999,.003,.042100001,.60949999,.0011,.0060999999,.0219,.44400001,.0024000001,.0029,.0022,.0071999999,0,.0060999999,0,.0023000001,.0026,.00039999999,.0026,.0059000002,.0017,.0197,0,0,0,.045600001,.017999999,.059,.053399999,.035999998,0,0,.027000001,03dec2018,c2pm25,12,0
12/4/2018,c2pm25,114.12,4.0999999,1.0616,.28780001,.30779999,.7529,13.3775,.054499999,.3127,.2229,.0041999999,.019400001,.042399999,.00039999999,.0184,.33660001,.00030000001,.0125,.0103,.092500001,0,.00039999999,.0066,.0082999999,0,.0049000001,.0017,0,0,0,0,.00089999998,0,.0038999999,.0016,.030099999,0,.0438,.046599999,.041900001,.054699998,0,0,.0063999998,.0034,04dec2018,c2pm25,12,0
12/4/2018,c1pm10,153.64,5.8299999,.79339999,.92140001,1.7996,5.0085001,10.7488,.34940001,.55269998,3.6956999,.0078999996,.21089999,.045400001,.0122,.055500001,2.7613001,.0031999999,.020099999,.060800001,.14040001,0,.0016,.003,.013,0,.032000002,.0027999999,.0211,0,.0022,0,.00030000001,0,.0048000002,.0035000001,.036400001,.2633,.087200001,.0669,.032000002,.1594,.021400001,0,.00019999999,.035500001,04dec2018,c1pm10,12,0
12/4/2018,c2pm10,166.81,4.5999999,.97430003,.745,1.6635,4.4029999,12.1913,.1675,.57639998,3.0652001,.0057000001,.13150001,.056499999,.0080000004,.048799999,2.1989999,.0024000001,.0219,.0218,.1549,.001,.0022,.0020000001,.0107,.00039999999,.0262,0,.0089999996,.0029,0,0,.0037,0,.017999999,.0044999998,.0049999999,.077299997,.0094999997,.0073000002,.066,.15459999,0,0,.0011,.0231,04dec2018,c2pm10,12,0
12/4/2018,c1pm25,95.940002,4.9400001,.70590001,.2025,.30070001,.63419998,10.2754,.093099996,.2251,.29010001,.0038999999,.031800002,.032299999,.00039999999,.0142,.48190001,.00019999999,.0103,.019300001,.070100002,.00050000002,.0024999999,0,.0091000004,0,.0068000001,0,.0046000001,.000099999997,0,0,.0068000001,.0031000001,.0041,0,0,.075099997,.045600001,.098899998,.18340001,.048700001,.047600001,0,0,.021199999,04dec2018,c1pm25,12,0
12/5/2018,c1pm10,75.279999,3.22,.55879998,.57239997,1.5535001,3.4742,7.1789999,.1925,.48519999,2.0102999,.00039999999,.1344,.0188,.0054000001,.042800002,1.9108,.0046000001,.0080000004,.028999999,.0678,.0018,.0041999999,.0027999999,.0126,.00069999998,.017100001,0,.0082,0,.00069999998,.0024000001,.0048000002,0,.0063,0,.043400001,.164,.046700001,.019099999,.034400001,0,.048700001,0,.00039999999,.0066999998,05dec2018,c1pm10,12,0
12/5/2018,c1pm25,45.650002,3,.61330003,.1328,.34990001,.62980002,6.9463,.0232,.2095,.2097,.0052999998,.028000001,.0113,.000099999997,.0123,.38569999,0,.0043000001,.0093999999,.038199998,.00019999999,0,.0026,.0123,0,.0040000002,0,0,0,0,.0080000004,.0026,0,.0109,0,.0065000001,.0207,.0287,.033100002,.073899999,0,.0065000001,0,.0054000001,.0117,05dec2018,c1pm25,12,0
12/5/2018,c2pm25,43.959999,2.3299999,.59009999,.14129999,.29170001,.47080001,6.7413001,.030300001,.1622,.1485,.0068999999,.0208,.0099999998,.00039999999,.0059000002,.2278,0,.0029,.0041,.017899999,0,.0041,.0019,.0048000002,0,.0051000002,0,.0011,0,.0038000001,0,.0082,0,.0152,.0020000001,.021199999,0,.041900001,0,.041900001,.178,.1503,0,.0019,.00089999998,05dec2018,c2pm25,12,0
12/5/2018,c2pm10,69.599998,2.5799999,.63300002,.54689997,1.3394001,2.9375999,7.1629,.1246,.43309999,1.517,.0041,.1048,.0125,.0052,.028000001,1.4232,.0019,.0049999999,.0108,.0528,.0011,.0027000001,.0022,.0081000002,.00050000002,.0123,0,.0035999999,0,0,.0011,.00030000001,0,0,0,.018300001,.038699999,.038800001,.045899998,0,.0307,0,0,.0013,.0111,05dec2018,c2pm10,12,0
12/6/2018,c1pm25,24.57,2.03,.24429999,.29730001,.9138,1.7773,2.8575001,.0145,.22570001,.76550001,.00060000003,.054699998,.0093999999,.0035999999,.0147,.7331,.00060000003,.0057000001,.0071999999,.0374,0,.0026,.00039999999,.0068999999,0,.0111,0,.0044,0,.00019999999,0,.000099999997,0,.0038000001,0,0,.029100001,.054900002,0,.042800002,.040199999,0,0,.00060000003,.0164,06dec2018,c1pm25,12,0
12/6/2018,c2pm10,108.26,2.8599999,.38999999,1.7194999,4.7603998,11.1862,3.0753,.20640001,1.2322,9.1134996,.0012000001,.32049999,.0133,.0147,.085900001,4.5300002,.0077,.0134,.0131,.0832,.0016,.00069999998,0,.0104,.00039999999,.052000001,0,.0135,0,0,.0083999997,.0022,0,.0013,.0034,.00050000002,.0197,.0195,.0114,.0713,.0255,0,.0020999999,0,.0207,06dec2018,c2pm10,12,0
12/6/2018,c1pm10,98.82,2.72,.50400001,1.607,4.7421999,10.6436,3.0065999,.211,1.0542001,7.4552002,.0011,.34400001,.021500001,.0146,.071800001,4.2662001,.0088,.0116,.0211,.0638,0,.0020000001,0,.0048000002,.0055,.0493,.0014,.022399999,.0024000001,.003,0,.0071,0,.0020000001,0,.0020999999,.066,.041299999,.035300002,.0057000001,.16060001,0,0,.00079999998,.016100001,06dec2018,c1pm10,12,0
12/6/2018,c2pm25,24.860001,2.1099999,.33140001,.29949999,.76349998,1.7165999,3.0938001,.0139,.34470001,.77969998,.00089999998,.043900002,.0041999999,.00079999998,.017100001,.62480003,0,.0016,.0044999998,.047200002,.00039999999,.0034,.0024999999,.0044999998,0,.0107,0,0,0,0,0,.0017,0,0,0,0,0,.050900001,.024900001,.041000001,.035500001,.0034,0,.000099999997,.0187,06dec2018,c2pm25,12,0
12/7/2018,c1pm25,22.559999,3.4300001,.24600001,.32159999,.86790001,1.7875,1.0976,.0482,.2228,.88410002,.0023000001,.064599998,.0071999999,.0020999999,.0155,.82639998,.00079999998,.0022,.0176,.189,0,.00060000003,0,.0041,0,.0049999999,0,.0133,.00039999999,.0060000001,.0035999999,.00019999999,0,.0043000001,0,0,.066500001,.059799999,.0188,.088100001,0,.095899999,0,.0014,.0135,07dec2018,c1pm25,12,0
12/7/2018,c2pm25,27.68,3.3499999,.1278,.46219999,1.0741,2.4409001,1.4124,.0449,.3389,1.6255,.0040000002,.066100001,.0046999999,.0027999999,.0185,.79610002,.0014,.0029,.0071999999,.017000001,.0017,.0020000001,0,.0052999998,0,.0099999998,0,.0037,0,.00050000002,0,.0051000002,0,.00030000001,.0044,.0262,.0020000001,.039299998,0,.042399999,.1313,.021600001,0,.0023000001,.0122,07dec2018,c2pm25,12,0
12/7/2018,c2pm10,162.53999,4.6500001,.50340003,2.8663001,6.869,16.834801,1.5006,.3486,1.6992,16.3125,.0060000001,.52130002,.0199,.0261,.118,6.4840999,.0153,.018200001,.025699999,.054400001,0,.00039999999,0,.0115,.0018,.087700002,.0012000001,.0285,.0027999999,.0017,.0013,.0077,.00069999998,.0092000002,0,.014,.1847,.016100001,.0506,.044599999,.1355,.0055,0,.0014,.0186,07dec2018,c2pm10,12,0
12/7/2018,c1pm10,127.89,4.5300002,.3635,2.3197999,5.8492999,13.6029,1.3834,.3405,1.3018,10.9172,0,.46259999,.0162,.022399999,.1038,6.1457,.013,.019300001,.062199999,.31650001,.001,.0012000001,0,.0057000001,.0046999999,.051600002,0,.026699999,.00030000001,0,0,.0068000001,0,.0111,0,.0116,.1203,.048900001,.057700001,.0091000004,.0189,.048500001,0,0,.020300001,07dec2018,c1pm10,12,0
12/8/2018,c2pm25,17.450001,2.3800001,.1578,.21520001,.69950002,1.4019001,1.0075001,.022,.1692,.54100001,.0057000001,.042199999,.0034,.00060000003,.0073000002,.52350003,.0016,.00019999999,.0068999999,.0111,0,.0016,0,.0031000001,.00069999998,.0044999998,.00019999999,.0044999998,.0034,.0027999999,.00030000001,.0020999999,.0035000001,.0174,.00039999999,.049400002,0,.069200002,0,.093500003,.031800002,.0482,.0013,0,.0127,08dec2018,c2pm25,12,0
12/8/2018,c1pm10,82.720001,3.03,.3594,1.295,3.8536999,8.4787998,2.0771,.33790001,.80089998,5.0272999,0,.29710001,.014,.0117,.062399998,3.8815,.0057000001,.0088999998,.041000001,.054900002,.001,.0023000001,0,.0040000002,.0012000001,.030400001,.00079999998,.022399999,0,0,.0125,.0089999996,0,.0111,0,.0156,.0568,.0186,.0283,.048,.0616,.093000002,0,0,.0060000001,08dec2018,c1pm10,12,0
12/8/2018,c2pm10,79,2.8299999,.35949999,1.2731,4.1043,8.8797998,1.2532001,.34419999,.86760002,5.7535,0,.29339999,.0098000001,.0106,.0656,3.6972001,.0065000001,.0076000001,.015699999,.0348,.0018,.0016,0,.0057000001,0,.032299999,0,.014,0,0,.0077999998,.0017,.0027000001,.0041999999,0,.0027999999,.088299997,.0526,.0603,.0243,.0138,0,0,0,.0114,08dec2018,c2pm10,12,0
12/8/2018,c1pm25,20.450001,2.4000001,.1344,.2044,.59939998,1.2047,2.0987999,.0123,.1389,.42649999,.003,.044100001,.0083999997,.0020999999,.0098999999,.56950003,0,.0016,.0088999998,.0122,.00030000001,.0033,0,.0037,.000099999997,.0059000002,.0020000001,.0014,0,0,.0048000002,.0026,0,.0146,.0054000001,.0049000001,0,.026799999,.058600001,.0094999997,.041099999,0,0,.0018,.0052999998,08dec2018,c1pm25,12,0
12/9/2018,c1pm10,70.879997,3.03,.35800001,.8484,2.5276999,5.7209001,2.9791,.2174,.60829997,3.7283001,.0046999999,.2031,.0147,.0099999998,.044,2.7521999,.0020000001,.0078999996,.039000001,.059900001,.001,.0026,0,.0074,0,.020400001,.0014,.021500001,.0049000001,.0012000001,0,.0017,0,.017999999,.0027999999,0,.053599998,.0134,.0361,.032499999,.058600001,.0135,0,.0016,.0088999998,09dec2018,c1pm10,12,0
12/9/2018,c2pm10,63.040001,2.4200001,.3319,.76160002,2.5478001,5.5451002,3.0030999,.3195,.62519997,3.6663001,.0044999998,.18260001,.019300001,.0060999999,.047400001,2.4688001,.0059000002,.0106,.0136,.060899999,.00030000001,.00050000002,0,.0035000001,.0018,.0265,.0031999999,.0063999998,0,0,0,.0077,.0018,.0055999998,0,.029300001,.048099998,.0165,.020199999,.024900001,0,0,0,0,.0080000004,09dec2018,c2pm10,12,0
12/9/2018,c2pm25,20.16,2.23,.28200001,.1366,.40200001,.86220002,2.9003999,.0089999996,.1824,.271,.0074999998,.0251,.0117,.00050000002,.0052,.31439999,0,.0038000001,.0023000001,.023,0,.0038999999,.0014,.00060000003,0,.0031999999,0,.000099999997,0,.0015,.00069999998,.00060000003,.001,.0119,0,0,0,.023600001,0,.052099999,.1214,.0052,.00060000003,.0041,.0121,09dec2018,c2pm25,12,0
12/9/2018,c1pm25,22.639999,2.4000001,.23100001,.1168,.4208,.79360002,2.9941001,.0119,.17380001,.29570001,0,.034299999,.0108,.001,.0089999996,.4411,0,.0038000001,.0134,.029200001,.00019999999,.00079999998,.0015,.0026,0,.0026,.0011,.0020000001,0,.0018,.0031000001,.00050000002,.0040000002,.0098000001,0,.0137,.024,.029100001,.0078999996,0,.0105,0,.0038000001,.0012000001,.0078999996,09dec2018,c1pm25,12,0
12/10/2018,c1pm25,42.73,4.4899998,.38229999,.13160001,.28999999,.5273,5.9268999,.016100001,.25830001,.25459999,.0035000001,.0251,.0133,.00089999998,.0074,.35409999,0,.0020000001,.0098999999,.035599999,.00060000003,.0020999999,.0041,.0082999999,0,.0033,0,.0031000001,.0024000001,.0023000001,.0144,.0043000001,.0024999999,.0033,0,.00019999999,.039500002,.018200001,.037799999,.028100001,0,.083800003,.0029,.0027999999,.0101,10dec2018,c1pm25,12,0
12/10/2018,c2pm10,117.9,5.1799998,.76169997,1.2841001,3.2795,8.6816998,5.1679001,.73079997,1.2399,8.2749996,0,.2529,.0254,.018100001,.1025,4.1252999,.0068999999,.0148,.0275,.2353,.0026,.00069999998,.000099999997,.013,.0033,.045899998,0,.0124,0,.0026,.0108,.0151,0,.030099999,0,0,.153,.015699999,0,.081900001,.0127,.0141,0,0,.030200001,10dec2018,c2pm10,12,0
12/10/2018,c1pm10,84.559998,4.6999998,.65170002,.67860001,1.9306,4.3831,6.0535002,.1655,.64569998,3.444,.00050000002,.16230001,.0189,.0082,.0372,2.0516,.0044,.0096000005,.0288,.063100003,0,.00050000002,.00079999998,.0082999999,.00050000002,.0244,.0017,.0059000002,0,0,.0012000001,.0038000001,0,0,.0077,.0038000001,.051899999,.038800001,.0261,.054200001,.049800001,0,0,0,.0186,10dec2018,c1pm10,12,0
12/10/2018,c2pm25,42.889999,4.2600002,.46250001,.20370001,.47760001,1.4303,5.1139002,.082500003,.55440003,.55800003,0,.0286,.0151,.0024000001,.0416,.59549999,0,.0083999997,.0146,.1163,0,.00060000003,.0041,.0063999998,0,.0055999998,.00019999999,.003,.0038000001,0,0,.0024000001,0,.029300001,0,.017000001,.035,.0087000001,.044399999,.0372,.067699999,.054900002,0,0,.025900001,10dec2018,c2pm25,12,0
12/11/2018,c1pm10,54.080002,3.47,.60970002,.39430001,.74330002,1.8777,4.1602998,.26710001,.47139999,2.2307999,0,.055599999,.020400001,.0041,.015,.8351,.00069999998,.0070000002,.020400001,.099699996,0,.0027999999,.001,.0055,.0014,.0134,.00050000002,.0013,0,.0011,0,.003,0,.0137,.0033,.0109,.0065000001,.0046000001,0,.018999999,0,0,0,.0046000001,.0233,11dec2018,c1pm10,12,0
12/11/2018,c2pm25,43.98,3.8699999,.54750001,.2079,.4161,2.2447,4.6886001,.2484,1.5697,.667,0,.0184,.0189,.0027999999,.055799998,.65219998,.00030000001,.0052,.024599999,.3646,.0017,.00039999999,.0015,.0068000001,.0031000001,.0041999999,0,0,0,.0020000001,.0031999999,.0014,0,.019200001,0,0,.0080000004,.0029,0,.0228,.0141,0,.00039999999,0,.025699999,11dec2018,c2pm25,12,0
12/11/2018,c2pm10,101.62,4.7399998,.69190001,1.1039,2.2076001,7.3018999,4.5946002,.97719997,2.0857,7.7828002,.0031999999,.1619,.028000001,.0153,.12729999,4.1318002,.0060000001,.0128,.0414,.66659999,.00079999998,.00019999999,0,.018200001,.0043000001,.037799999,.00019999999,.0115,0,0,.0044,.0066,.00019999999,.0263,.0052999998,.019099999,.1041,.050799999,.0187,.0449,.1402,.0062000002,0,0,.061500002,11dec2018,c2pm10,12,0
12/11/2018,c1pm25,30.02,3.2,.40099999,.118,.087499999,.1531,3.8032,.025,.26179999,.13420001,.0041999999,.0076000001,.0142,.0011,.0034,.1147,0,.0041999999,.0121,.0722,0,.0037,.0015,.0057999999,.00060000003,.0026,0,.0017,.00019999999,0,.00039999999,.0038999999,0,.0048000002,.0033,.024,.0048000002,.0265,0,.099399999,.0078999996,.107,.0018,0,.0114,11dec2018,c1pm25,12,0
12/12/2018,c2pm10,115.49,4.8000002,.61140001,1.5793,2.5774,7.1701002,6.8355999,.3247,.96649998,7.4158001,0,.1732,.037,.015699999,.072899997,3.4763,.0071,.0189,.024,.18279999,0,0,.0022,.015699999,0,.043299999,.00079999998,.0089999996,0,0,0,0,0,.0112,.0038000001,0,.034299999,.035,.030099999,.0287,.0093,0,0,.00060000003,.023399999,12dec2018,c2pm10,12,0
12/12/2018,c2pm25,50.73,4.21,.68360001,.2471,.3202,.72820002,7.3527999,.028200001,.38679999,.41229999,0,.016899999,.026000001,.0020999999,.0253,.382,.00030000001,.0065000001,.0085000005,.090599999,0,0,.0033,.0068000001,.0026,.0060000001,0,.00050000002,0,.0027000001,0,.0033,.00019999999,.0103,0,0,.015900001,.0184,.027799999,.0634,.0385,.061900001,.0012000001,0,.015,12dec2018,c2pm25,12,0
12/12/2018,c1pm10,112.99,5.8699999,.63749999,1.2933,2.2755001,6.1708999,6.8277001,.42829999,.66180003,6.2598,.0059000002,.2086,.029300001,.0142,.050299998,3.1263001,.0078999996,.020099999,.059799999,.22130001,.00019999999,.0031000001,.0012000001,.0187,0,.0359,0,.0175,0,.0046000001,.001,0,0,.023800001,.0103,.0131,.1286,.0145,.0175,0,.12,0,0,.00069999998,.0241,12dec2018,c1pm10,12,0
12/12/2018,c1pm25,52.66,4.75,.48809999,.1983,.2807,.4206,6.6389999,.060899999,.2148,.3574,.0038000001,.028899999,.0217,.0015,.0118,.40369999,0,.0055,.016899999,.1047,0,.0040000002,.00030000001,.0088,0,.0046000001,0,.0029,0,.0041,0,.0059000002,0,0,.0080000004,.0127,.0163,.020300001,.047400001,.0044,.0229,0,0,0,.0114,12dec2018,c1pm25,12,0
12/13/2018,c1pm25,46.139999,4.7800002,.35260001,.1532,.3272,.60339999,5.9554,.080499999,.2516,.4682,.0046000001,.037099998,.0144,.00069999998,.0109,.54220003,0,.0068000001,.021,.3777,.0024000001,.00069999998,.001,.0129,0,.0078999996,.00019999999,.0019,0,0,.0062000002,0,0,.0263,.0020000001,.0504,.050900001,.028000001,.026900001,.1063,.0068000001,.012,.00060000003,.000099999997,.0177,13dec2018,c1pm25,12,0
12/13/2018,c1pm10,113.12,5.8699999,.39070001,1.2785,2.5527,6.8569002,5.9001999,.45359999,.73769999,6.6375999,.0055,.24429999,.0251,.015699999,.062199999,3.4612,.0101,.0196,.068499997,.67640001,.0017,.0013,0,.019200001,.00030000001,.0348,0,.019099999,.000099999997,.0033,.0043000001,0,0,.0166,0,0,.2185,.027100001,.029200001,.043400001,.041099999,.1302,0,.00019999999,.023499999,13dec2018,c1pm10,12,0
12/13/2018,c2pm25,51.419998,4.3800001,.58969998,.1735,.47150001,1.8849,5.7505999,.1221,.9612,.57700002,.0026,.0438,.0228,.0024999999,.0328,.48140001,0,.0063,.0117,.2042,0,.0017,.0038999999,.0054000001,.0037,.0048000002,0,.0024999999,.00039999999,.0027000001,.0038999999,.0019,.0026,.017899999,0,0,.095700003,.034299999,.0363,.105,.1003,.0403,0,0,.0209,13dec2018,c2pm25,12,0
12/13/2018,c2pm10,120.1,5.1999998,.63239998,1.2283,2.5567,7.9636002,5.5630002,.60390002,1.5257,8.0073004,.00039999999,.3213,.045699999,.015,.099100001,4.5208001,.0111,.0208,.0307,.31810001,.0026,.0040000002,0,.017000001,.0041,.040100001,0,.0174,0,.0013,.0034,.0048000002,0,.0284,0,0,.65069997,.0132,0,.0526,.1987,.0513,0,0,.027100001,13dec2018,c2pm10,12,0
12/14/2018,c2pm10,105.83,4.7600002,.9813,.94510001,2.4663999,6.7946,6.4354,.79909998,1.3581001,7.7845998,0,.2059,.029899999,.0123,.072899997,3.0731001,.0055,.0121,.024700001,.1503,.0018,.0015,.0082999999,.0178,.0043000001,.037,0,.0044999998,0,.0011,.0063,.0029,.00079999998,.053199999,.0031000001,0,.13779999,.0041999999,.034499999,.064499997,.046,0,0,0,.027899999,14dec2018,c2pm10,12,0
